qid	sid	weight
417	1	1
418	1	1
419	1	1
420	1	1
421	1	1
422	1	1
423	1	1
424	1	1
425	1	1
426	1	1
427	1	1
428	1	1
429	1	1
430	2	1
431	2	1
432	2	1
433	2	1
434	2	1
435	2	1
436	2	1
437	2	1
438	2	1
439	2	1
440	2	1
441	2	1
442	2	1
443	2	1
444	2	1
445	2	1
446	2	1
447	2	1
448	2	1
449	2	1
450	2	1
451	2	1
452	2	1
453	2	1
454	2	1
455	2	1
456	2	1
457	2	1
458	2	1
459	2	1
460	2	1
461	2	1
462	2	1
463	2	1
464	2	1
465	2	1
466	2	1
467	2	1
468	2	1
469	2	1
470	2	1
471	2	1
472	2	1
473	2	1
474	2	1
475	2	1
476	2	1
477	2	1
478	2	1
479	2	1
480	2	1
481	2	1
482	2	1
483	2	1
484	2	1
485	2	1
486	2	1
487	2	1
488	2	1
489	2	1
490	2	1
491	2	1
492	2	1
493	2	1
494	2	1
495	2	1
496	2	1
497	2	1
498	2	1
499	2	1
500	2	1
501	2	1
502	2	1
503	2	1
504	2	1
505	2	1
506	2	1
507	2	1
508	2	1
509	2	1
510	2	1
511	2	1
512	2	1
513	2	1
514	2	1
515	2	1
516	2	1
517	2	1
518	2	1
519	2	1
520	2	1
521	2	1
522	2	1
523	2	1
524	2	1
525	2	1
526	2	1
527	2	1
528	2	1
529	2	1
530	2	1
531	2	1
532	2	1
533	2	1
534	2	1
535	2	1
536	2	1
537	2	1
538	2	1
539	2	1
540	2	1
541	2	1
542	2	1
543	2	1
544	2	1
545	2	1
546	2	1
547	2	1
548	2	1
549	2	1
550	2	1
551	2	1
552	2	1
553	2	1
554	2	1
555	2	1
556	2	1
557	2	1
558	2	1
559	2	1
560	2	1
561	2	1
562	2	1
563	2	1
564	2	1
565	2	1
566	2	1
567	2	1
568	2	1
569	2	1
570	2	1
571	2	1
572	3	1
573	3	1
574	3	1
575	3	1
576	3	1
577	3	1
578	3	1
579	3	1
580	3	1
581	3	1
582	3	1
583	3	1
584	3	1
585	3	1
586	3	1
587	3	1
588	3	1
589	3	1
590	3	1
591	3	1
592	3	1
593	3	1
594	3	1
595	3	1
596	3	1
597	3	1
598	3	1
599	3	1
600	3	1
601	3	1
602	3	1
603	3	1
604	3	1
605	3	1
606	3	1
607	3	1
608	3	1
609	3	1
610	3	1
611	3	1
612	3	1
613	3	1
614	3	1
615	3	1
616	3	1
617	3	1
618	3	1
619	3	1
620	3	1
621	3	1
622	3	1
623	3	1
624	3	1
625	3	1
626	3	1
627	3	1
628	3	1
629	3	1
630	3	1
631	3	1
632	3	1
633	3	1
634	3	1
635	3	1
636	3	1
637	3	1
638	3	1
639	3	1
640	3	1
641	3	1
642	3	1
643	3	1
644	3	1
645	3	1
646	3	1
647	3	1
648	3	1
649	3	1
650	3	1
651	3	1
652	3	1
653	3	1
654	3	1
655	3	1
656	3	1
657	3	1
658	3	1
659	3	1
660	3	1
661	3	1
662	3	1
663	3	1
664	3	1
665	3	1
666	3	1
667	3	1
668	3	1
669	3	1
670	3	1
671	3	1
672	3	1
673	3	1
674	3	1
675	3	1
676	3	1
677	3	1
678	3	1
679	3	1
680	3	1
681	3	1
682	3	1
683	3	1
684	3	1
685	3	1
686	3	1
687	3	1
688	3	1
689	3	1
690	3	1
691	3	1
692	3	1
693	3	1
694	3	1
695	3	1
696	3	1
697	3	1
698	3	1
699	3	1
700	3	1
701	3	1
702	3	1
703	3	1
704	3	1
705	3	1
706	3	1
707	3	1
708	3	1
709	3	1
710	3	1
711	3	1
712	3	1
713	3	1
714	3	1
715	3	1
716	3	1
717	3	1
718	3	1
719	3	1
720	3	1
721	3	1
722	3	1
723	3	1
724	3	1
725	3	1
726	3	1
727	3	1
728	3	1
729	3	1
730	3	1
731	3	1
732	3	1
733	3	1
734	3	1
735	3	1
736	3	1
737	3	1
738	3	1
739	3	1
740	3	1
741	3	1
742	3	1
743	3	1
744	3	1
745	3	1
746	3	1
747	3	1
748	3	1
749	3	1
750	3	1
751	3	1
752	3	1
753	3	1
754	3	1
755	3	1
756	3	1
757	3	1
758	3	1
759	3	1
760	3	1
761	3	1
762	3	1
763	3	1
764	3	1
765	3	1
766	3	1
767	3	1
768	3	1
769	3	1
770	3	1
771	3	1
772	3	1
773	3	1
774	3	1
775	3	1
776	3	1
777	3	1
778	3	1
779	3	1
780	3	1
781	3	1
782	3	1
783	3	1
784	3	1
785	3	1
786	3	1
787	3	1
788	3	1
789	3	1
790	3	1
791	3	1
792	3	1
793	3	1
794	3	1
795	3	1
796	3	1
797	3	1
798	3	1
799	3	1
800	3	1
801	3	1
802	3	1
803	3	1
804	3	1
805	3	1
806	3	1
807	3	1
808	3	1
809	3	1
810	3	1
811	3	1
812	3	1
813	3	1
814	3	1
815	3	1
816	3	1
817	3	1
818	3	1
819	3	1
820	3	1
821	3	1
822	3	1
823	3	1
824	3	1
825	3	1
826	3	1
827	3	1
828	3	1
829	3	1
830	3	1
831	3	1
832	3	1
833	3	1
834	3	1
835	3	1
836	3	1
837	3	1
838	3	1
839	3	1
840	3	1
841	3	1
842	3	1
843	3	1
844	3	1
845	3	1
846	3	1
847	3	1
848	3	1
849	3	1
850	3	1
851	3	1
852	3	1
853	3	1
854	3	1
855	3	1
856	3	1
857	3	1
858	3	1
859	3	1
860	3	1
861	3	1
862	3	1
863	3	1
864	3	1
865	3	1
866	3	1
867	3	1
868	3	1
869	3	1
870	3	1
871	3	1
872	3	1
873	3	1
874	3	1
875	3	1
876	3	1
877	3	1
878	3	1
879	3	1
880	3	1
881	3	1
882	3	1
883	3	1
884	3	1
885	3	1
886	3	1
887	3	1
888	3	1
889	3	1
890	3	1
891	3	1
892	3	1
893	3	1
894	3	1
895	3	1
896	3	1
897	3	1
898	3	1
899	3	1
900	3	1
901	3	1
902	3	1
903	3	1
904	3	1
905	3	1
906	3	1
907	3	1
908	3	1
909	3	1
910	3	1
911	3	1
912	3	1
913	3	1
914	3	1
915	3	1
916	3	1
917	3	1
918	3	1
919	3	1
920	3	1
921	3	1
922	3	1
923	3	1
924	3	1
925	4	1
926	4	1
927	4	1
928	4	1
929	4	1
930	4	1
931	4	1
932	4	1
933	4	1
934	4	1
935	4	1
936	4	1
937	4	1
938	4	1
939	4	1
940	4	1
941	4	1
942	4	1
943	4	1
944	4	1
945	4	1
946	4	1
947	4	1
948	4	1
949	4	1
950	4	1
951	4	1
952	4	1
953	4	1
954	4	1
955	4	1
956	4	1
957	4	1
958	4	1
959	4	1
960	4	1
961	4	1
962	4	1
963	4	1
964	4	1
965	4	1
966	4	1
967	4	1
968	4	1
969	4	1
970	4	1
971	4	1
972	4	1
973	4	1
974	4	1
975	4	1
976	4	1
977	4	1
978	4	1
979	4	1
980	4	1
981	4	1
982	4	1
983	4	1
984	4	1
985	4	1
986	4	1
987	4	1
988	4	1
989	4	1
990	4	1
991	4	1
992	4	1
993	4	1
994	4	1
995	4	1
996	4	1
997	4	1
998	4	1
999	4	1
1000	4	1
1001	4	1
1002	4	1
1003	4	1
1004	4	1
1005	4	1
1006	4	1
1007	4	1
1008	4	1
1009	4	1
1010	4	1
1011	4	1
1012	4	1
1013	4	1
1014	4	1
1015	4	1
1016	4	1
1017	4	1
1018	4	1
1019	4	1
1020	4	1
1021	4	1
1022	4	1
1023	4	1
1024	4	1
1025	4	1
1026	4	1
1027	4	1
1028	4	1
1029	4	1
1030	4	1
1031	4	1
1032	4	1
1033	4	1
1034	4	1
1035	4	1
1036	4	1
1037	4	1
1038	4	1
1039	4	1
1040	4	1
1041	4	1
1042	4	1
1043	4	1
1044	4	1
1045	4	1
1046	4	1
1047	4	1
1048	4	1
1049	4	1
1050	4	1
1051	4	1
1052	4	1
1053	4	1
1054	4	1
1055	4	1
1056	4	1
1057	4	1
1058	4	1
1059	4	1
1060	4	1
1061	4	1
1062	4	1
1063	4	1
1064	4	1
1065	4	1
1066	4	1
1067	4	1
1068	4	1
1069	4	1
1070	4	1
1071	4	1
1072	4	1
1073	4	1
1074	4	1
1075	4	1
1076	4	1
1077	4	1
1078	4	1
1079	4	1
1080	4	1
1081	4	1
1082	4	1
1083	4	1
1084	5	1
1085	5	1
1086	5	1
1087	5	1
1088	5	1
1089	5	1
1090	5	1
1091	5	1
1092	5	1
1093	5	1
1094	5	1
1095	5	1
1096	5	1
1097	5	1
1098	5	1
1099	5	1
1100	5	1
1101	5	1
1102	5	1
1103	5	1
1104	5	1
1105	5	1
1106	5	1
1107	5	1
1108	5	1
1109	5	1
1110	5	1
1111	5	1
1112	5	1
1113	5	1
1114	5	1
1115	5	1
1116	5	1
1117	5	1
1118	5	1
1119	5	1
1120	5	1
1121	5	1
1122	5	1
1123	5	1
1124	5	1
1125	5	1
1126	5	1
1127	5	1
1128	5	1
1129	5	1
1130	5	1
1131	5	1
1132	5	1
1133	5	1
1134	5	1
1135	5	1
1136	5	1
1137	5	1
1138	5	1
1139	5	1
1140	5	1
1141	5	1
1142	5	1
1143	5	1
1144	5	1
1145	5	1
1146	5	1
1147	5	1
1148	5	1
1149	5	1
1150	5	1
1151	5	1
1152	5	1
1153	5	1
1154	5	1
1155	5	1
1156	5	1
1157	5	1
1158	5	1
1159	5	1
1160	5	1
1161	5	1
1162	5	1
1163	5	1
1164	5	1
1165	5	1
1166	5	1
1167	5	1
1168	5	1
1169	5	1
1170	5	1
1171	5	1
1172	5	1
1173	5	1
1174	5	1
1175	5	1
1176	5	1
1177	5	1
1178	5	1
1179	5	1
1180	5	1
1181	5	1
1182	5	1
1183	5	1
1184	5	1
1185	5	1
1186	5	1
1187	5	1
1188	5	1
1189	5	1
1190	5	1
1191	5	1
1192	5	1
1193	5	1
1194	5	1
1195	5	1
1196	5	1
1197	5	1
1198	5	1
1199	5	1
1200	5	1
1201	5	1
1202	5	1
1203	5	1
1204	5	1
1205	5	1
1206	5	1
1207	5	1
1208	5	1
1209	5	1
1210	5	1
1211	5	1
1212	5	1
1213	5	1
1214	5	1
1215	5	1
1216	5	1
1217	5	1
1218	5	1
1219	5	1
1220	5	1
1221	5	1
1222	5	1
1223	5	1
1224	5	1
1225	5	1
1226	5	1
1227	5	1
1228	5	1
1229	5	1
1230	5	1
1231	5	1
1232	5	1
1233	5	1
1234	5	1
1235	5	1
1236	5	1
1237	5	1
1238	5	1
1239	5	1
1240	5	1
1241	5	1
1242	5	1
1243	5	1
1244	5	1
1245	5	1
1246	5	1
1247	5	1
1248	5	1
1249	5	1
1250	5	1
1251	5	1
1252	5	1
1253	5	1
1254	5	1
1255	5	1
1256	5	1
1257	5	1
1258	5	1
1259	5	1
1260	5	1
1261	5	1
1262	5	1
1263	5	1
1264	5	1
1265	5	1
1266	5	1
1267	5	1
1268	5	1
1269	5	1
1270	5	1
1271	5	1
1272	5	1
1273	5	1
1274	5	1
1275	5	1
1276	5	1
1277	5	1
1278	5	1
1279	5	1
1280	5	1
1281	5	1
1282	5	1
1283	5	1
1284	5	1
1285	5	1
1286	5	1
1287	5	1
1288	5	1
1289	5	1
1290	5	1
1291	5	1
1292	5	1
1293	5	1
1294	5	1
1295	5	1
1296	5	1
1297	5	1
1298	5	1
1299	5	1
1300	5	1
1301	5	1
1302	5	1
1303	5	1
1304	5	1
1305	5	1
1306	5	1
1307	5	1
1308	5	1
1309	5	1
1310	5	1
1311	5	1
1312	5	1
1313	5	1
1314	5	1
1315	5	1
1316	5	1
1317	5	1
1318	5	1
1319	5	1
1320	5	1
1321	5	1
1322	5	1
1323	5	1
1324	5	1
1325	5	1
1326	5	1
1327	5	1
1328	5	1
1329	5	1
1330	5	1
1331	5	1
1332	5	1
1333	5	1
1334	5	1
1335	5	1
1336	5	1
1337	5	1
1338	5	1
1339	5	1
1340	5	1
1341	5	1
1342	5	1
1343	5	1
1344	5	1
1345	5	1
1346	5	1
1347	5	1
1348	5	1
1349	5	1
1350	5	1
1351	5	1
1352	5	1
1353	5	1
1354	5	1
1355	5	1
1356	5	1
1357	5	1
1358	5	1
1359	5	1
1360	5	1
1361	5	1
1362	5	1
1363	5	1
1364	6	1
1365	6	1
1366	6	1
1367	6	1
1368	6	1
1369	6	1
1370	6	1
1371	6	1
1372	6	1
1373	6	1
1374	6	1
1375	6	1
1376	6	1
1377	6	1
1378	6	1
1379	6	1
1380	6	1
1381	6	1
1382	6	1
1383	6	1
1384	6	1
1385	6	1
1386	6	1
1387	6	1
1388	6	1
1389	6	1
1390	6	1
1391	6	1
1392	6	1
1393	6	1
1394	6	1
1395	6	1
1396	6	1
1397	6	1
1398	6	1
1399	6	1
1400	6	1
1401	6	1
1402	6	1
1403	6	1
1404	6	1
1405	6	1
1406	6	1
1407	6	1
1408	6	1
1409	6	1
1410	6	1
1411	6	1
1412	6	1
1413	6	1
1414	6	1
1415	6	1
1416	6	1
1417	6	1
1418	6	1
1419	6	1
1420	6	1
1421	6	1
1422	6	1
1423	6	1
1424	6	1
1425	6	1
1426	6	1
1427	6	1
1428	6	1
1429	6	1
1430	6	1
1431	6	1
1432	6	1
1433	6	1
1434	6	1
1435	6	1
1436	6	1
1437	6	1
1438	6	1
1439	6	1
1440	6	1
1441	6	1
1442	6	1
1443	6	1
1444	6	1
1445	6	1
1446	6	1
1447	6	1
1448	6	1
1449	6	1
1450	6	1
1451	6	1
1452	6	1
1453	6	1
1454	6	1
1455	6	1
1456	6	1
1457	6	1
1458	6	1
1459	6	1
1460	6	1
1461	6	1
1462	6	1
1463	6	1
1464	6	1
1465	6	1
1466	6	1
1467	6	1
1468	6	1
1469	6	1
1470	6	1
1471	6	1
1472	6	1
1473	6	1
1474	6	1
1475	6	1
1476	6	1
1477	6	1
1478	6	1
1479	6	1
1480	6	1
1481	6	1
1482	6	1
1483	6	1
1484	6	1
1485	6	1
1486	6	1
1487	6	1
1488	6	1
1489	6	1
1490	6	1
1491	6	1
1492	6	1
1493	6	1
1494	6	1
1495	6	1
1496	6	1
1497	6	1
1498	6	1
1499	6	1
1500	6	1
1501	6	1
1502	6	1
1503	6	1
1504	6	1
1505	6	1
1506	6	1
1507	6	1
1508	6	1
1509	6	1
1510	6	1
1511	6	1
1512	6	1
1513	6	1
1514	6	1
1515	6	1
1516	6	1
1517	6	1
1518	6	1
1519	6	1
1520	6	1
1521	6	1
1522	6	1
1523	6	1
1524	6	1
1525	6	1
1526	6	1
1527	6	1
1528	6	1
1529	6	1
1530	6	1
1531	6	1
1532	6	1
1533	6	1
1534	6	1
1535	6	1
1536	6	1
1537	6	1
1538	6	1
1539	6	1
1540	6	1
1541	6	1
1542	6	1
1543	6	1
1544	6	1
1545	6	1
1546	6	1
1547	6	1
1548	6	1
1549	6	1
1550	6	1
1551	6	1
1552	6	1
1553	6	1
1554	6	1
1555	6	1
1556	6	1
1557	6	1
1558	6	1
1559	6	1
1560	6	1
1561	6	1
1562	6	1
1563	6	1
1564	6	1
1565	6	1
1566	6	1
1567	6	1
1568	6	1
1569	6	1
1570	6	1
1571	6	1
1572	6	1
1573	6	1
1574	6	1
1575	6	1
1576	6	1
1577	6	1
1578	6	1
1579	6	1
1580	6	1
1581	6	1
1582	6	1
1583	6	1
1584	6	1
1585	6	1
1586	6	1
1587	6	1
1588	6	1
1589	6	1
1590	6	1
1591	6	1
1592	6	1
1593	6	1
1594	6	1
1595	6	1
1596	6	1
1597	6	1
1598	6	1
1599	6	1
1600	6	1
1601	6	1
1602	6	1
1603	6	1
1604	6	1
1605	6	1
1606	6	1
1607	6	1
1608	6	1
1609	6	1
1610	6	1
1611	6	1
1612	6	1
1613	6	1
1614	6	1
1615	6	1
1616	6	1
1617	6	1
1618	6	1
1619	6	1
1620	6	1
1621	6	1
1622	6	1
1623	6	1
1624	6	1
1625	6	1
1626	6	1
1627	6	1
1628	6	1
1629	6	1
1630	6	1
1631	6	1
1632	6	1
1633	6	1
1634	6	1
1635	6	1
1636	6	1
1637	6	1
1638	6	1
1639	6	1
1640	6	1
1641	6	1
1642	6	1
1643	6	1
1644	6	1
1645	6	1
1646	6	1
1647	6	1
1648	6	1
1649	6	1
1650	6	1
1651	6	1
1652	6	1
1653	6	1
1654	6	1
1655	6	1
1656	6	1
1657	6	1
1658	6	1
1659	6	1
1660	6	1
1661	6	1
1662	6	1
1663	6	1
1664	6	1
1665	6	1
1666	6	1
1667	6	1
1668	6	1
1669	6	1
1670	6	1
1671	6	1
1672	6	1
1673	6	1
1674	6	1
1675	6	1
1676	6	1
1677	6	1
1678	6	1
1679	6	1
1680	6	1
1681	6	1
1682	6	1
1683	6	1
1684	6	1
1685	6	1
1686	6	1
1687	6	1
1688	6	1
1689	6	1
1690	6	1
1691	6	1
1692	6	1
1693	6	1
1694	6	1
1695	6	1
1696	6	1
1697	6	1
1698	6	1
1699	6	1
1700	6	1
1701	6	1
1702	6	1
1703	6	1
1704	6	1
1705	6	1
1706	6	1
1707	6	1
1708	6	1
1709	6	1
1710	6	1
1711	6	1
1712	6	1
1713	6	1
1714	6	1
1715	6	1
1716	6	1
1717	6	1
1718	6	1
1719	6	1
1720	6	1
1721	6	1
1722	6	1
1723	6	1
1724	6	1
1725	6	1
1726	6	1
1727	6	1
1728	6	1
1729	6	1
1730	6	1
1731	6	1
1732	6	1
1733	6	1
1734	6	1
1735	6	1
1736	6	1
1737	6	1
1738	6	1
1739	6	1
1740	6	1
1741	6	1
1742	6	1
1743	6	1
1744	6	1
1745	6	1
1746	6	1
1747	6	1
1748	6	1
1749	6	1
1750	6	1
1751	6	1
1752	6	1
1753	6	1
1754	6	1
1755	6	1
1756	6	1
1757	6	1
1758	6	1
1759	6	1
1760	6	1
1761	6	1
1762	6	1
1763	6	1
1764	6	1
1765	6	1
1766	6	1
1767	6	1
1768	6	1
1769	6	1
1770	6	1
1771	6	1
1772	6	1
1773	6	1
1774	6	1
1775	6	1
1776	6	1
1777	6	1
1778	6	1
1779	6	1
1780	6	1
1781	6	1
1782	6	1
1783	6	1
1784	6	1
1785	6	1
1786	6	1
1787	6	1
1788	6	1
1789	6	1
1790	6	1
1791	6	1
1792	6	1
1793	6	1
1794	6	1
1795	6	1
1796	6	1
1797	6	1
1798	6	1
1799	6	1
1800	6	1
1801	6	1
1802	6	1
1803	6	1
1804	6	1
1805	6	1
1806	6	1
1807	6	1
1808	6	1
1809	6	1
1810	6	1
1811	6	1
1812	6	1
1813	6	1
1814	6	1
1815	6	1
1816	6	1
1817	6	1
1818	6	1
1819	6	1
1820	6	1
1821	6	1
1822	6	1
1823	6	1
1824	6	1
1825	6	1
1826	6	1
1827	6	1
1828	6	1
1829	6	1
1830	6	1
1831	6	1
1832	6	1
1833	6	1
1834	6	1
1835	6	1
1836	6	1
1837	6	1
1838	6	1
1839	6	1
1840	6	1
1841	6	1
1842	6	1
1843	6	1
1844	6	1
1845	6	1
1846	6	1
1847	6	1
1848	6	1
1849	6	1
1850	6	1
1851	6	1
1852	6	1
1853	6	1
1854	6	1
1855	6	1
1856	6	1
1857	6	1
1858	6	1
1859	6	1
1860	6	1
1861	6	1
1862	6	1
1863	6	1
1864	6	1
1865	6	1
1866	6	1
1867	6	1
1868	6	1
1869	6	1
1870	6	1
1871	6	1
1872	6	1
1873	6	1
1874	6	1
1875	6	1
1876	6	1
1877	6	1
1878	6	1
1879	6	1
1880	6	1
1881	6	1
1882	6	1
1883	6	1
1884	6	1
1885	6	1
1886	6	1
1887	6	1
1888	6	1
1889	6	1
1890	6	1
1891	6	1
1892	6	1
1893	6	1
1894	6	1
1895	6	1
1896	6	1
1897	6	1
1898	6	1
1899	6	1
1900	6	1
1901	6	1
1902	6	1
1903	6	1
1904	6	1
1905	6	1
1906	6	1
1907	6	1
1908	6	1
1909	6	1
1910	7	1
1911	7	1
1912	7	1
1913	7	1
1914	7	1
1915	7	1
1916	7	1
1917	7	1
1918	7	1
1919	7	1
1920	7	1
1921	7	1
1922	7	1
1923	7	1
1924	7	1
1925	7	1
1926	7	1
1927	7	1
1928	7	1
1929	7	1
1930	7	1
1931	7	1
1932	7	1
1933	7	1
1934	7	1
1935	7	1
1936	7	1
1937	7	1
1938	7	1
1939	7	1
1940	7	1
1941	7	1
1942	7	1
1943	7	1
1944	7	1
1945	7	1
1946	7	1
1947	7	1
1948	7	1
1949	7	1
1950	7	1
1951	7	1
1952	7	1
1953	7	1
1954	7	1
1955	7	1
1956	7	1
1957	7	1
1958	7	1
1959	7	1
1960	7	1
1961	7	1
1962	7	1
1963	7	1
1964	7	1
1965	7	1
1966	7	1
1967	7	1
1968	7	1
1969	7	1
1970	7	1
1971	7	1
1972	7	1
1973	7	1
1974	7	1
1975	7	1
1976	7	1
1977	7	1
1978	7	1
1979	7	1
1980	7	1
1981	7	1
1982	7	1
1983	7	1
1984	7	1
1985	7	1
1986	7	1
1987	7	1
1988	7	1
1989	7	1
1990	7	1
1991	7	1
1992	7	1
1993	7	1
1994	7	1
1995	7	1
1996	7	1
1997	7	1
1998	7	1
1999	7	1
2000	7	1
2001	7	1
2002	7	1
2003	7	1
2004	7	1
2005	7	1
2006	7	1
2007	7	1
2008	7	1
2009	7	1
2010	7	1
2011	7	1
2012	7	1
2013	7	1
2014	7	1
2015	7	1
2016	7	1
2017	7	1
2018	7	1
2019	7	1
2020	7	1
2021	7	1
2022	7	1
2023	7	1
2024	7	1
2025	7	1
2026	7	1
2027	7	1
2028	7	1
2029	7	1
2030	7	1
2031	7	1
2032	7	1
2033	7	1
2034	7	1
2035	7	1
2036	7	1
2037	7	1
2038	7	1
2039	7	1
2040	7	1
2041	7	1
2042	7	1
2043	7	1
2044	7	1
2045	7	1
2046	7	1
2047	7	1
2048	7	1
2049	7	1
2050	7	1
2051	7	1
2052	7	1
2053	7	1
2054	7	1
2055	7	1
2056	7	1
2057	7	1
2058	7	1
2059	7	1
2060	7	1
2061	7	1
2062	7	1
2063	7	1
2064	7	1
2065	7	1
2066	7	1
2067	7	1
2068	7	1
2069	7	1
2070	7	1
2071	7	1
2072	7	1
2073	7	1
2074	7	1
2075	7	1
2076	7	1
2077	7	1
2078	7	1
2079	7	1
2080	7	1
2081	7	1
2082	7	1
2083	7	1
2084	7	1
2085	7	1
2086	7	1
2087	7	1
2088	7	1
2089	7	1
2090	7	1
2091	7	1
2092	7	1
2093	7	1
2094	7	1
2095	7	1
2096	7	1
2097	7	1
2098	7	1
2099	7	1
2100	7	1
2101	7	1
2102	7	1
2103	7	1
2104	7	1
2105	7	1
2106	7	1
2107	7	1
2108	7	1
2109	7	1
2110	7	1
2111	7	1
2112	7	1
2113	7	1
2114	7	1
2115	7	1
2116	7	1
2117	7	1
2118	7	1
2119	7	1
2120	7	1
2121	7	1
2122	7	1
2123	7	1
2124	7	1
2125	7	1
2126	7	1
2127	7	1
2128	8	1
2129	8	1
2130	8	1
2131	8	1
2132	8	1
2133	8	1
2134	8	1
2135	8	1
2136	8	1
2137	8	1
2138	8	1
2139	8	1
